order_id,order_time,branch,staff,customer_id,customer_segment,item,qty,gross,discount,net_sales,cost,margin
O01751,2026-04-06 08:17:44.438373,Ari,Ploy,C0538,at_risk,Classic Burger,2,520,0,520,266.2,253.8
O00815,2026-04-06 08:51:44.438373,Thonglor,Ploy,C0257,at_risk,Signature Latte,2,180,20,160,81.58,78.42
O00951,2026-04-06 09:16:44.438373,Ari,Ploy,C0012,active,Signature Latte,3,450,10,440,245.64,194.36
O00634,2026-04-06 09:23:44.438373,Ari,Ploy,C0117,active,Set Menu,1,90,10,80,31.47,48.53
O00877,2026-04-06 11:00:44.438373,Ari,Bank,C0582,new,Craft Beer,1,90,20,70,27.66,42.34
O00588,2026-04-06 11:06:44.438373,Ari,Ploy,C0551,at_risk,Craft Beer,2,520,30,490,236.36,253.64
O00272,2026-04-06 11:34:44.438373,Ari,Tum,C0679,active,Signature Latte,3,450,20,430,218.99,211.01
O00259,2026-04-06 13:04:44.438373,Ari,Jane,C0356,new,Classic Burger,2,440,30,410,203.12,206.88
O00528,2026-04-06 13:29:44.438373,Ari,Mek,C0316,new,Classic Burger,1,120,10,110,57.49,52.51
O00469,2026-04-06 14:10:44.438373,Ari,Tum,C0608,at_risk,Cocktail,3,450,20,430,214.05,215.95
O00122,2026-04-06 14:32:44.438373,Ari,Mek,C0017,active,Cocktail,3,360,30,330,189.95,140.05
O00135,2026-04-06 15:28:44.438373,Siam,Nok,C0516,at_risk,Signature Latte,2,300,0,300,166.18,133.82
O02448,2026-04-06 17:09:44.438373,Ari,Jane,C0495,new,Craft Beer,3,360,0,360,203.56,156.44
O01532,2026-04-06 17:32:44.438373,Siam,Bank,C0100,new,Classic Burger,2,360,0,360,155.98,204.02
O00378,2026-04-06 17:48:44.438373,Thonglor,Jane,C0164,active,Craft Beer,1,220,0,220,105.22,114.78
O01615,2026-04-06 17:59:44.438373,Thonglor,Nok,C0699,active,Craft Beer,3,270,10,260,119.19,140.81
O00842,2026-04-06 18:10:44.438373,Siam,Nok,C0011,new,Protein Shake,2,180,0,180,102.12,77.88
O02012,2026-04-06 18:43:44.438373,Ari,Bank,C0555,at_risk,Classic Burger,2,180,10,170,102.9,67.1
O02226,2026-04-06 18:44:44.438373,Siam,Tum,C0333,active,Craft Beer,1,120,0,120,73.33,46.67
O00635,2026-04-06 19:01:44.438373,Thonglor,Nok,C0318,at_risk,Classic Burger,3,270,0,270,117.61,152.39
O00538,2026-04-06 19:29:44.438373,Thonglor,Nok,C0476,active,Cocktail,1,260,10,250,95.0,155.0
O01084,2026-04-06 20:14:44.438373,Thonglor,Ploy,C0116,at_risk,Signature Latte,3,540,0,540,289.0,251.0
O00760,2026-04-06 21:28:44.438373,Thonglor,Bank,C0488,at_risk,Set Menu,2,360,0,360,150.84,209.16
O01961,2026-04-06 21:36:44.438373,Ari,Jane,C0118,active,Cocktail,2,180,0,180,85.98,94.02
O01342,2026-04-06 21:45:44.438373,Siam,Tum,C0422,active,Cocktail,1,150,30,120,68.24,51.76
O01321,2026-04-06 23:14:44.438373,Ari,Bank,C0563,active,Set Menu,1,150,10,140,77.28,62.72
O00250,2026-04-07 00:55:44.438373,Thonglor,Ploy,C0154,active,Set Menu,2,440,20,420,232.38,187.62
O00977,2026-04-07 01:08:44.438373,Ari,Jane,C0167,new,Craft Beer,2,300,0,300,130.17,169.83
O00050,2026-04-07 03:03:44.438373,Siam,Nok,C0277,at_risk,Classic Burger,2,240,30,210,127.01,82.99
O00954,2026-04-07 03:57:44.438373,Siam,Jane,C0147,at_risk,Set Menu,1,150,30,120,64.2,55.8
O00188,2026-04-07 04:09:44.438373,Siam,Tum,C0517,at_risk,Craft Beer,1,220,0,220,122.19,97.81
O01839,2026-04-07 09:12:44.438373,Siam,Tum,C0609,at_risk,Set Menu,3,450,10,440,174.55,265.45
O00509,2026-04-07 09:34:44.438373,Thonglor,Nok,C0316,new,Cocktail,2,520,10,510,249.42,260.58
O01870,2026-04-07 09:47:44.438373,Ari,Ploy,C0242,active,Classic Burger,3,270,0,270,113.67,156.33
O01011,2026-04-07 11:29:44.438373,Siam,Bank,C0481,new,Set Menu,1,150,20,130,78.63,51.37
O01315,2026-04-07 11:29:44.438373,Ari,Bank,C0072,active,Classic Burger,2,440,0,440,185.94,254.06
O02061,2026-04-07 12:17:44.438373,Siam,Tum,C0575,active,Set Menu,1,260,30,230,138.63,91.37
O01338,2026-04-07 12:19:44.438373,Siam,Bank,C0661,active,Classic Burger,1,180,0,180,86.29,93.71
O01457,2026-04-07 13:43:44.438373,Siam,Ploy,C0177,active,Set Menu,2,300,30,270,143.84,126.16
O01915,2026-04-07 14:55:44.438373,Siam,Jane,C0571,active,Classic Burger,1,180,30,150,76.37,73.63
O02488,2026-04-07 15:01:44.438373,Ari,Bank,C0117,at_risk,Protein Shake,1,150,0,150,70.85,79.15
O01595,2026-04-07 15:08:44.438373,Ari,Nok,C0309,new,Cocktail,1,260,20,240,106.98,133.02
O02290,2026-04-07 17:01:44.438373,Thonglor,Tum,C0422,at_risk,Classic Burger,3,360,0,360,153.43,206.57
O00236,2026-04-07 17:06:44.438373,Thonglor,Bank,C0399,at_risk,Protein Shake,2,440,0,440,215.98,224.02
O00993,2026-04-07 17:09:44.438373,Siam,Jane,C0041,active,Set Menu,1,90,0,90,38.3,51.7
O02166,2026-04-07 17:23:44.438373,Thonglor,Jane,C0438,new,Signature Latte,2,240,0,240,135.12,104.88
O01472,2026-04-07 17:52:44.438373,Thonglor,Jane,C0310,at_risk,Craft Beer,1,150,10,140,67.91,72.09
O01387,2026-04-07 18:12:44.438373,Siam,Ploy,C0488,active,Protein Shake,3,780,30,750,434.9,315.1
O00349,2026-04-07 18:50:44.438373,Siam,Bank,C0149,active,Cocktail,1,90,20,70,39.01,30.99
O00581,2026-04-07 21:38:44.438373,Siam,Ploy,C0682,active,Classic Burger,1,150,30,120,52.07,67.93
O00170,2026-04-07 23:34:44.438373,Thonglor,Mek,C0318,at_risk,Protein Shake,3,270,0,270,148.55,121.45
O00406,2026-04-08 00:19:44.438373,Thonglor,Bank,C0367,active,Set Menu,1,150,20,130,72.75,57.25
O00545,2026-04-08 01:16:44.438373,Siam,Mek,C0627,active,Protein Shake,2,440,10,430,183.65,246.35
O00242,2026-04-08 01:18:44.438373,Thonglor,Nok,C0233,active,Set Menu,2,300,0,300,172.75,127.25
O01309,2026-04-08 01:21:44.438373,Ari,Bank,C0023,active,Protein Shake,1,220,0,220,94.76,125.24
O00894,2026-04-08 01:43:44.438373,Siam,Mek,C0331,active,Protein Shake,1,260,20,240,111.83,128.17
O01026,2026-04-08 01:44:44.438373,Thonglor,Mek,C0429,new,Classic Burger,1,90,0,90,47.36,42.64
O02112,2026-04-08 04:25:44.438373,Siam,Jane,C0569,active,Classic Burger,2,300,0,300,124.75,175.25
O01780,2026-04-08 04:26:44.438373,Siam,Mek,C0427,active,Set Menu,3,540,10,530,306.71,223.29
O01003,2026-04-08 05:01:44.438373,Thonglor,Tum,C0024,active,Set Menu,3,660,30,630,317.49,312.51
O01722,2026-04-08 05:49:44.438373,Thonglor,Mek,C0533,active,Signature Latte,1,260,0,260,139.51,120.49
O02092,2026-04-08 07:40:44.438373,Ari,Mek,C0568,active,Classic Burger,1,150,10,140,55.09,84.91
O02335,2026-04-08 10:04:44.438373,Siam,Mek,C0077,active,Signature Latte,2,300,0,300,181.16,118.84
O02162,2026-04-08 11:09:44.438373,Thonglor,Ploy,C0520,new,Cocktail,1,120,0,120,54.72,65.28
O00702,2026-04-08 11:23:44.438373,Siam,Nok,C0001,at_risk,Classic Burger,3,540,30,510,200.12,309.88
O00446,2026-04-08 12:26:44.438373,Thonglor,Tum,C0508,active,Protein Shake,1,150,20,130,77.22,52.78
O01736,2026-04-08 14:31:44.438373,Ari,Bank,C0505,active,Signature Latte,2,360,20,340,185.25,154.75
O01555,2026-04-08 14:32:44.438373,Siam,Tum,C0320,active,Cocktail,2,240,30,210,100.26,109.74
O00178,2026-04-08 14:36:44.438373,Thonglor,Mek,C0526,at_risk,Set Menu,1,150,0,150,82.77,67.23
O00902,2026-04-08 14:38:44.438373,Thonglor,Mek,C0224,at_risk,Classic Burger,3,780,30,750,412.96,337.04
O00424,2026-04-08 15:23:44.438373,Thonglor,Nok,C0354,active,Cocktail,1,150,10,140,76.6,63.4
O00379,2026-04-08 16:33:44.438373,Siam,Bank,C0279,at_risk,Cocktail,1,120,0,120,58.94,61.06
O00395,2026-04-08 17:02:44.438373,Siam,Mek,C0559,active,Signature Latte,3,360,0,360,196.02,163.98
O00381,2026-04-08 17:54:44.438373,Siam,Bank,C0038,at_risk,Classic Burger,2,360,10,350,207.15,142.85
O01024,2026-04-08 22:28:44.438373,Ari,Ploy,C0609,active,Set Menu,2,520,0,520,247.41,272.59
O01732,2026-04-08 22:37:44.438373,Ari,Mek,C0361,active,Craft Beer,3,360,30,330,172.01,157.99
O00114,2026-04-08 23:00:44.438373,Siam,Ploy,C0328,new,Set Menu,2,180,0,180,77.99,102.01
O02217,2026-04-08 23:24:44.438373,Ari,Ploy,C0212,at_risk,Cocktail,2,300,20,280,147.74,132.26
O01978,2026-04-08 23:57:44.438373,Siam,Nok,C0202,active,Classic Burger,1,90,0,90,48.2,41.8
O02361,2026-04-09 00:01:44.438373,Siam,Jane,C0617,active,Protein Shake,1,120,30,90,41.87,48.13
O00621,2026-04-09 01:23:44.438373,Ari,Nok,C0543,active,Craft Beer,1,180,30,150,83.55,66.45
O00796,2026-04-09 02:48:44.438373,Ari,Tum,C0166,active,Craft Beer,1,180,0,180,95.21,84.79
O01967,2026-04-09 03:40:44.438373,Thonglor,Jane,C0195,active,Classic Burger,2,300,20,280,133.36,146.64
O01496,2026-04-09 04:05:44.438373,Siam,Jane,C0034,active,Protein Shake,1,90,20,70,28.2,41.8
O02070,2026-04-09 04:12:44.438373,Ari,Jane,C0498,at_risk,Classic Burger,3,660,30,630,319.84,310.16
O01135,2026-04-09 05:15:44.438373,Ari,Bank,C0325,new,Protein Shake,1,220,10,210,81.35,128.65
O01159,2026-04-09 05:40:44.438373,Siam,Mek,C0575,active,Craft Beer,3,540,10,530,251.48,278.52
O02357,2026-04-09 05:57:44.438373,Ari,Bank,C0070,at_risk,Signature Latte,1,90,20,70,38.19,31.81
O01415,2026-04-09 06:32:44.438373,Thonglor,Mek,C0115,new,Craft Beer,1,220,20,200,85.72,114.28
O02474,2026-04-09 06:37:44.438373,Thonglor,Nok,C0237,at_risk,Cocktail,1,150,0,150,71.15,78.85
O00688,2026-04-09 08:14:44.438373,Thonglor,Nok,C0071,active,Set Menu,2,240,20,220,104.15,115.85
O00412,2026-04-09 08:25:44.438373,Thonglor,Jane,C0445,at_risk,Protein Shake,2,180,30,150,80.99,69.01
O00215,2026-04-09 08:35:44.438373,Ari,Bank,C0509,new,Signature Latte,3,360,0,360,189.37,170.63
O01303,2026-04-09 08:48:44.438373,Siam,Mek,C0072,at_risk,Set Menu,1,220,0,220,122.03,97.97
O01641,2026-04-09 09:15:44.438373,Siam,Ploy,C0029,active,Signature Latte,2,300,30,270,162.98,107.02
O00544,2026-04-09 09:23:44.438373,Siam,Bank,C0441,active,Classic Burger,1,260,10,250,132.15,117.85
O01211,2026-04-09 11:28:44.438373,Thonglor,Nok,C0221,active,Set Menu,1,260,0,260,126.33,133.67
O00748,2026-04-09 11:53:44.438373,Thonglor,Mek,C0032,at_risk,Signature Latte,2,520,20,500,227.24,272.76
O01282,2026-04-09 12:11:44.438373,Thonglor,Jane,C0474,active,Set Menu,1,120,30,90,38.89,51.11
O02065,2026-04-09 12:19:44.438373,Thonglor,Bank,C0507,active,Signature Latte,3,540,30,510,288.29,221.71
O00762,2026-04-09 12:22:44.438373,Siam,Mek,C0524,active,Craft Beer,1,150,30,120,66.69,53.31
O02142,2026-04-09 12:22:44.438373,Ari,Bank,C0327,active,Classic Burger,1,260,0,260,124.34,135.66
O00060,2026-04-09 12:26:44.438373,Thonglor,Jane,C0361,at_risk,Protein Shake,2,240,20,220,113.77,106.23
O01422,2026-04-09 12:47:44.438373,Thonglor,Ploy,C0574,active,Craft Beer,1,220,10,210,117.31,92.69
O02456,2026-04-09 13:01:44.438373,Thonglor,Tum,C0530,at_risk,Protein Shake,2,240,10,230,129.97,100.03
O00729,2026-04-09 15:31:44.438373,Ari,Tum,C0533,active,Cocktail,3,270,10,260,120.76,139.24
O00497,2026-04-09 16:42:44.438373,Thonglor,Jane,C0415,active,Protein Shake,3,450,30,420,217.71,202.29
O00268,2026-04-09 18:22:44.438373,Siam,Mek,C0022,at_risk,Craft Beer,1,260,0,260,129.05,130.95
O00532,2026-04-09 19:11:44.438373,Ari,Mek,C0671,at_risk,Craft Beer,1,150,20,130,72.0,58.0
O00561,2026-04-09 19:15:44.438373,Ari,Jane,C0542,active,Signature Latte,2,520,10,510,256.99,253.01
O02406,2026-04-09 19:31:44.438373,Ari,Tum,C0662,active,Signature Latte,2,240,10,230,134.43,95.57
O00974,2026-04-09 20:07:44.438373,Thonglor,Nok,C0289,new,Set Menu,1,90,20,70,30.86,39.14
O01437,2026-04-09 21:51:44.438373,Siam,Tum,C0419,active,Cocktail,3,540,0,540,258.11,281.89
O01222,2026-04-09 22:23:44.438373,Siam,Mek,C0544,active,Cocktail,3,780,30,750,286.47,463.53
O01833,2026-04-09 22:59:44.438373,Siam,Nok,C0211,at_risk,Craft Beer,3,450,10,440,197.71,242.29
O01071,2026-04-10 00:32:44.438373,Siam,Bank,C0412,at_risk,Craft Beer,2,440,30,410,159.79,250.21
O02469,2026-04-10 00:52:44.438373,Thonglor,Jane,C0042,at_risk,Protein Shake,2,360,30,330,170.21,159.79
O01635,2026-04-10 01:09:44.438373,Thonglor,Bank,C0265,at_risk,Protein Shake,3,270,20,250,129.59,120.41
O00097,2026-04-10 03:00:44.438373,Siam,Tum,C0616,active,Protein Shake,1,90,0,90,53.63,36.37
O02008,2026-04-10 03:27:44.438373,Siam,Mek,C0622,active,Classic Burger,1,90,0,90,55.58,34.42
O01916,2026-04-10 03:40:44.438373,Siam,Nok,C0135,active,Craft Beer,2,520,10,510,260.0,250.0
O01754,2026-04-10 04:28:44.438373,Siam,Mek,C0371,at_risk,Cocktail,2,520,0,520,203.18,316.82
O00198,2026-04-10 04:41:44.438373,Siam,Jane,C0470,new,Cocktail,1,180,10,170,80.11,89.89
O00366,2026-04-10 04:56:44.438373,Siam,Tum,C0154,new,Classic Burger,2,180,0,180,94.04,85.96
O01701,2026-04-10 05:09:44.438373,Siam,Jane,C0225,at_risk,Cocktail,2,440,0,440,227.81,212.19
O01638,2026-04-10 05:26:44.438373,Thonglor,Jane,C0526,active,Set Menu,1,120,0,120,65.14,54.86
O00154,2026-04-10 06:30:44.438373,Thonglor,Tum,C0196,new,Classic Burger,1,180,20,160,67.69,92.31
O01356,2026-04-10 06:56:44.438373,Ari,Tum,C0696,active,Cocktail,1,150,0,150,72.7,77.3
O00915,2026-04-10 07:57:44.438373,Siam,Bank,C0352,new,Signature Latte,1,260,0,260,157.0,103.0
O02232,2026-04-10 11:00:44.438373,Ari,Ploy,C0364,active,Classic Burger,1,120,0,120,70.73,49.27
O02193,2026-04-10 12:08:44.438373,Siam,Tum,C0610,active,Signature Latte,2,300,0,300,125.84,174.16
O01861,2026-04-10 13:01:44.438373,Thonglor,Bank,C0503,at_risk,Set Menu,2,240,0,240,106.06,133.94
O01396,2026-04-10 13:19:44.438373,Siam,Tum,C0688,new,Set Menu,1,90,30,60,29.05,30.95
O01866,2026-04-10 13:23:44.438373,Siam,Nok,C0679,at_risk,Classic Burger,2,240,10,230,89.0,141.0
O01183,2026-04-10 13:25:44.438373,Ari,Jane,C0160,active,Set Menu,2,240,30,210,103.38,106.62
O01044,2026-04-10 14:22:44.438373,Thonglor,Bank,C0319,at_risk,Signature Latte,2,300,0,300,122.12,177.88
O02081,2026-04-10 14:33:44.438373,Siam,Ploy,C0376,new,Protein Shake,1,120,10,110,64.92,45.08
O00924,2026-04-10 15:11:44.438373,Siam,Nok,C0381,active,Set Menu,1,220,20,200,113.81,86.19
O01400,2026-04-10 15:30:44.438373,Ari,Ploy,C0138,active,Craft Beer,1,260,0,260,124.43,135.57
O00661,2026-04-10 15:56:44.438373,Ari,Mek,C0596,active,Craft Beer,1,220,0,220,97.46,122.54
O00887,2026-04-10 17:46:44.438373,Siam,Tum,C0379,active,Protein Shake,2,360,0,360,214.92,145.08
O00459,2026-04-10 17:52:44.438373,Siam,Mek,C0276,new,Craft Beer,3,450,0,450,178.67,271.33
O00118,2026-04-10 17:53:44.438373,Siam,Bank,C0261,active,Cocktail,1,120,0,120,56.06,63.94
O02046,2026-04-10 17:55:44.438373,Ari,Bank,C0652,active,Cocktail,1,180,30,150,58.92,91.08
O00092,2026-04-10 17:56:44.438373,Thonglor,Nok,C0319,active,Signature Latte,1,180,0,180,82.33,97.67
O01199,2026-04-10 18:15:44.438373,Ari,Jane,C0236,active,Set Menu,1,260,20,240,96.99,143.01
O00432,2026-04-10 18:37:44.438373,Siam,Tum,C0206,active,Protein Shake,2,300,0,300,137.12,162.88
O01001,2026-04-10 18:39:44.438373,Ari,Nok,C0296,new,Set Menu,2,440,30,410,161.18,248.82
O01490,2026-04-10 19:56:44.438373,Thonglor,Mek,C0308,active,Cocktail,3,660,10,650,331.58,318.42
O01476,2026-04-10 20:30:44.438373,Siam,Bank,C0273,active,Cocktail,3,780,10,770,378.9,391.1
O00906,2026-04-10 22:18:44.438373,Siam,Mek,C0662,active,Signature Latte,3,270,20,250,141.27,108.73
O00891,2026-04-10 22:20:44.438373,Thonglor,Nok,C0144,new,Set Menu,1,120,0,120,51.38,68.62
O01302,2026-04-10 22:40:44.438373,Ari,Jane,C0638,at_risk,Craft Beer,2,440,20,420,212.51,207.49
O02181,2026-04-10 23:02:44.438373,Siam,Ploy,C0629,at_risk,Set Menu,1,180,30,150,64.28,85.72
O01214,2026-04-10 23:19:44.438373,Ari,Ploy,C0662,at_risk,Signature Latte,1,120,20,100,54.93,45.07
O00794,2026-04-10 23:28:44.438373,Siam,Bank,C0235,at_risk,Signature Latte,2,520,0,520,263.5,256.5
O01079,2026-04-10 23:44:44.438373,Thonglor,Mek,C0653,at_risk,Protein Shake,1,150,10,140,73.91,66.09
O02032,2026-04-11 00:18:44.438373,Thonglor,Tum,C0146,active,Signature Latte,1,150,0,150,59.62,90.38
O02336,2026-04-11 01:11:44.438373,Thonglor,Jane,C0496,active,Signature Latte,3,780,10,770,475.69,294.31
O00549,2026-04-11 01:40:44.438373,Thonglor,Bank,C0563,at_risk,Cocktail,2,360,0,360,197.32,162.68
O02145,2026-04-11 04:24:44.438373,Thonglor,Mek,C0655,at_risk,Cocktail,3,540,0,540,205.23,334.77
O01092,2026-04-11 05:06:44.438373,Thonglor,Ploy,C0602,new,Classic Burger,1,180,10,170,82.9,87.1
O01219,2026-04-11 05:44:44.438373,Siam,Ploy,C0426,new,Protein Shake,3,270,10,260,132.47,127.53
O00208,2026-04-11 06:18:44.438373,Siam,Ploy,C0580,at_risk,Craft Beer,1,90,10,80,49.43,30.57
O02237,2026-04-11 06:23:44.438373,Ari,Ploy,C0447,at_risk,Classic Burger,1,220,10,210,90.79,119.21
O01922,2026-04-11 07:17:44.438373,Thonglor,Jane,C0016,at_risk,Protein Shake,1,180,30,150,85.73,64.27
O02291,2026-04-11 07:23:44.438373,Siam,Nok,C0321,new,Signature Latte,1,120,10,110,65.76,44.24
O00527,2026-04-11 07:32:44.438373,Siam,Mek,C0171,at_risk,Protein Shake,1,120,20,100,40.47,59.53
O00889,2026-04-11 08:20:44.438373,Thonglor,Nok,C0275,at_risk,Signature Latte,2,440,30,410,195.28,214.72
O00608,2026-04-11 08:42:44.438373,Siam,Mek,C0502,active,Set Menu,1,120,20,100,50.66,49.34
O01699,2026-04-11 09:34:44.438373,Ari,Mek,C0269,active,Cocktail,3,660,0,660,265.25,394.75
O02287,2026-04-11 09:39:44.438373,Siam,Ploy,C0386,new,Classic Burger,2,180,30,150,75.37,74.63
O01951,2026-04-11 09:49:44.438373,Thonglor,Nok,C0421,at_risk,Signature Latte,3,360,20,340,143.91,196.09
O01055,2026-04-11 10:30:44.438373,Ari,Tum,C0517,active,Classic Burger,2,360,10,350,176.7,173.3
O02490,2026-04-11 10:36:44.438373,Siam,Tum,C0291,new,Set Menu,3,660,0,660,278.87,381.13
O00341,2026-04-11 12:39:44.438373,Thonglor,Mek,C0390,active,Signature Latte,2,240,0,240,107.11,132.89
O02269,2026-04-11 12:44:44.438373,Thonglor,Nok,C0185,active,Cocktail,1,120,10,110,55.51,54.49
O02007,2026-04-11 13:40:44.438373,Siam,Mek,C0217,at_risk,Set Menu,1,90,20,70,34.41,35.59
O00612,2026-04-11 13:54:44.438373,Ari,Mek,C0697,new,Protein Shake,2,300,0,300,155.09,144.91
O02476,2026-04-11 14:17:44.438373,Siam,Mek,C0016,active,Classic Burger,1,220,10,210,120.07,89.93
O01270,2026-04-11 14:34:44.438373,Siam,Ploy,C0273,new,Classic Burger,1,180,0,180,101.59,78.41
O01023,2026-04-11 15:11:44.438373,Thonglor,Bank,C0173,active,Classic Burger,2,520,0,520,260.45,259.55
O00059,2026-04-11 16:57:44.438373,Ari,Mek,C0531,new,Protein Shake,1,220,20,200,102.8,97.2
O01206,2026-04-11 17:00:44.438373,Ari,Nok,C0277,active,Cocktail,2,240,30,210,128.64,81.36
O00611,2026-04-11 17:18:44.438373,Siam,Tum,C0593,at_risk,Set Menu,1,120,20,100,50.31,49.69
O00892,2026-04-11 19:44:44.438373,Siam,Ploy,C0297,active,Cocktail,1,220,30,190,87.54,102.46
O01234,2026-04-11 19:59:44.438373,Ari,Jane,C0048,new,Signature Latte,1,260,10,250,104.62,145.38
O01770,2026-04-11 20:44:44.438373,Siam,Mek,C0187,active,Craft Beer,1,90,30,60,23.02,36.98
O00126,2026-04-11 21:17:44.438373,Ari,Mek,C0055,active,Cocktail,2,180,10,170,76.72,93.28
O01382,2026-04-11 23:09:44.438373,Siam,Tum,C0009,active,Signature Latte,2,300,0,300,160.91,139.09
O01954,2026-04-11 23:52:44.438373,Thonglor,Ploy,C0285,new,Classic Burger,2,180,10,170,87.47,82.53
O00231,2026-04-12 01:59:44.438373,Thonglor,Ploy,C0436,at_risk,Craft Beer,3,540,0,540,247.28,292.72
O02207,2026-04-12 03:07:44.438373,Siam,Tum,C0274,active,Cocktail,1,180,10,170,96.61,73.39
O00525,2026-04-12 05:09:44.438373,Siam,Ploy,C0341,at_risk,Craft Beer,1,260,30,230,111.12,118.88
O01122,2026-04-12 07:27:44.438373,Ari,Bank,C0698,active,Cocktail,2,180,20,160,76.46,83.54
O00461,2026-04-12 07:39:44.438373,Siam,Bank,C0637,active,Classic Burger,2,520,20,500,289.19,210.81
O00282,2026-04-12 08:59:44.438373,Siam,Mek,C0314,active,Cocktail,1,220,10,210,86.96,123.04
O02110,2026-04-12 09:10:44.438373,Thonglor,Bank,C0544,active,Craft Beer,3,360,0,360,200.39,159.61
O02131,2026-04-12 09:39:44.438373,Siam,Nok,C0354,active,Craft Beer,1,120,20,100,55.24,44.76
O00218,2026-04-12 09:53:44.438373,Thonglor,Ploy,C0158,at_risk,Cocktail,1,180,0,180,73.43,106.57
O02144,2026-04-12 10:55:44.438373,Ari,Jane,C0051,new,Signature Latte,1,260,0,260,106.91,153.09
O01649,2026-04-12 17:36:44.438373,Siam,Ploy,C0536,active,Craft Beer,1,120,0,120,62.01,57.99
O00041,2026-04-12 18:10:44.438373,Siam,Mek,C0513,active,Cocktail,1,220,0,220,119.95,100.05
O01603,2026-04-12 18:42:44.438373,Siam,Nok,C0474,new,Protein Shake,2,300,30,270,139.4,130.6
O02009,2026-04-12 19:30:44.438373,Thonglor,Bank,C0201,active,Protein Shake,2,240,10,230,141.74,88.26
O00185,2026-04-12 23:13:44.438373,Ari,Jane,C0059,active,Signature Latte,1,220,0,220,90.05,129.95
O00754,2026-04-12 23:22:44.438373,Siam,Mek,C0062,active,Classic Burger,1,120,0,120,53.11,66.89
O00174,2026-04-12 23:52:44.438373,Siam,Tum,C0207,active,Classic Burger,1,180,0,180,85.82,94.18
O01212,2026-04-13 00:03:44.438373,Ari,Nok,C0137,at_risk,Craft Beer,1,260,10,250,135.44,114.56
O00836,2026-04-13 00:37:44.438373,Thonglor,Nok,C0318,active,Cocktail,1,150,20,130,75.64,54.36
O00691,2026-04-13 01:26:44.438373,Siam,Jane,C0184,at_risk,Cocktail,2,520,30,490,216.63,273.37
O01830,2026-04-13 03:52:44.438373,Thonglor,Mek,C0089,new,Set Menu,1,220,20,200,108.34,91.66
O00844,2026-04-13 05:29:44.438373,Thonglor,Mek,C0359,at_risk,Protein Shake,1,150,30,120,52.31,67.69
O01398,2026-04-13 05:42:44.438373,Siam,Jane,C0458,active,Signature Latte,3,360,0,360,155.81,204.19
O01144,2026-04-13 08:43:44.438373,Siam,Bank,C0007,active,Protein Shake,3,540,0,540,243.34,296.66
O00963,2026-04-13 09:18:44.438373,Ari,Bank,C0051,active,Signature Latte,2,240,30,210,89.28,120.72
O01304,2026-04-13 09:46:44.438373,Thonglor,Ploy,C0429,at_risk,Cocktail,3,540,30,510,284.73,225.27
O02489,2026-04-13 11:11:44.438373,Thonglor,Ploy,C0526,active,Set Menu,2,440,0,440,238.7,201.3
O02311,2026-04-13 11:46:44.438373,Ari,Bank,C0169,at_risk,Set Menu,1,220,30,190,93.7,96.3
O00225,2026-04-13 14:20:44.438373,Siam,Tum,C0494,new,Classic Burger,1,150,0,150,62.12,87.88
O00435,2026-04-13 14:25:44.438373,Thonglor,Mek,C0500,new,Set Menu,1,120,0,120,68.12,51.88
O02457,2026-04-13 14:55:44.438373,Siam,Tum,C0032,at_risk,Classic Burger,1,260,0,260,127.28,132.72
O00791,2026-04-13 15:13:44.438373,Thonglor,Jane,C0026,at_risk,Craft Beer,3,270,0,270,163.86,106.14
O00986,2026-04-13 15:51:44.438373,Siam,Mek,C0095,at_risk,Craft Beer,1,120,30,90,40.78,49.22
O02129,2026-04-13 15:52:44.438373,Siam,Bank,C0679,active,Craft Beer,1,120,20,100,54.38,45.62
O01842,2026-04-13 16:00:44.438373,Ari,Jane,C0508,at_risk,Protein Shake,1,180,0,180,105.46,74.54
O02356,2026-04-13 18:44:44.438373,Thonglor,Jane,C0237,active,Classic Burger,2,520,0,520,277.58,242.42
O02147,2026-04-13 19:48:44.438373,Thonglor,Nok,C0635,active,Craft Beer,1,120,10,110,61.1,48.9
O01571,2026-04-13 20:20:44.438373,Ari,Ploy,C0123,at_risk,Protein Shake,3,270,0,270,107.56,162.44
O01715,2026-04-13 20:47:44.438373,Thonglor,Nok,C0457,active,Cocktail,1,90,30,60,28.33,31.67
O02408,2026-04-13 22:12:44.438373,Thonglor,Jane,C0608,active,Craft Beer,2,440,20,420,173.6,246.4
